datapoint_id,misogynistic_text,neutral_text,severity,rewrite_severity,biasly_categories,canonical_categories,rationale
62e3af8d-6352-4740-9dfd-a7b226e42698,"After had the baby, Bossa Nova wouldn't fuck her anymore. So now I have to watch her mope around in a robe... in this vacuous palace of shit! Well, maybe when I'm around you I intuitively mope.","After had the baby, Bossa Nova wouldn't sleep with her anymore. So now I have to watch her mope around in a robe... in this vacuous palace of shit! Well, maybe when I'm around you I intuitively mope.",258.0,104.0,sexual_violence,,
a25e5b65-024f-4151-bf86-cd04ae07c203,"Okay. I'll address this myth. I think women think they're supposed to say "" humor. "" "" I love a funny guy.","Okay. I'll address this myth. I think most women think they're supposed to say "" humor. "" "" I love a funny guy.",232.0,122.0,gender_essentialism,traditional_gender_roles,
a25e5b65-024f-4151-bf86-cd04ae07c203,"Okay. I'll address this myth. I think women think they're supposed to say "" humor. "" "" I love a funny guy.","Okay. I'll address this myth. I think a lot of women think they're supposed to say "" humor. "" "" I love a funny guy.",374.0,183.0,gender_essentialism,traditional_gender_roles,
a25e5b65-024f-4151-bf86-cd04ae07c203,"Okay. I'll address this myth. I think women think they're supposed to say "" humor. "" "" I love a funny guy.","Okay. I'll address this myth. I think many women think they're supposed to say "" humor. "" "" I love a funny guy.",255.0,68.0,gender_essentialism,traditional_gender_roles,That one can assume what all women believe.
26b9571b-41f0-4033-84e2-3fa526d06a30,"I mean, I'm dreaming? Last night I was with my dream wife. The perfect woman.","I mean, I'm dreaming? Last night I was with my dream wife. She was perfect.",286.0,107.0,gender_essentialism|sexualization,sexual_objectification|traditional_gender_roles,
608314d7-51f2-474c-ab95-2715bdf6542c,"Oh, my style? Yeah, you got style. You got style, woman.","Oh, my style? Yeah, you got style. You got style.",71.0,0.0,trivialization,assumptions_of_inferiority,
608314d7-51f2-474c-ab95-2715bdf6542c,"Oh, my style? Yeah, you got style. You got style, woman.","Oh, my style? Yeah, you got style. You got style.",411.0,169.0,gendered_slurs,use_of_sexist_language,
566fed96-0272-4a60-94e0-b3ca0cd8b9bf,She needs your help. Yeah. Okay.,She could use your help. Yeah. Okay.,157.0,79.0,lacking_autonomy,second_class_citizenship,
763163e3-5dc9-4ead-9e7e-6189360640a5,"Now, on the downside, if the weather gets any nicer, my Aunt Mildred could move back from Fort Lauderdale. Just kidding. A wonderful woman.","Now, on the downside, if the weather gets any nicer, my Aunt Mildred could move back from Fort Lauderdale. Just kidding. She's wonderful. ",171.0,56.0,gender_essentialism,traditional_gender_roles,
cb51391a-6b9e-475c-96dd-5789433d319d,"The young lady can answer for herself. Answer what, exactly? You're as gracious as ever, Eli.","She can answer for herself. Answer what, exactly? You're as gracious as ever, Eli.",356.0,181.0,trivialization,assumptions_of_inferiority,
cb51391a-6b9e-475c-96dd-5789433d319d,"The young lady can answer for herself. Answer what, exactly? You're as gracious as ever, Eli.","She can answer for herself. Answer what, exactly? You're as gracious as ever, Eli.",108.0,0.0,trivialization,assumptions_of_inferiority,
f4a3bdf5-6743-4e3f-8bf6-8680d092e4cc,"But pretending is also real There's a lady in a castle She's sad and so forlorn When her troubadour returns and kisses her She's all smiles and laughter Lady, you're so beautiful Come lie with me and be my love I'd slay any dragon, endure any danger Just to have you near me Love is a magical thing Lucky lovers mate in the spring","But pretending is also real There's a lady in a castle She's sad and so forlorn When her troubadour returns and kisses her She's all smiles and laughter you're so beautiful Come lie with me and be my love I'd slay any dragon, endure any danger Just to have you near me Love is a magical thing Lucky lovers mate in the spring",136.0,50.0,trivialization,assumptions_of_inferiority,
8fe09b87-353d-43ec-ac7c-e1e169f2819a,"I've always been really, very good with women. Women have always... been incredibly kind to me. And... I really have no... place to go right now and...","I've always been really, very good with most women. Some Women have always... been incredibly kind to me. And... I really have no... place to go right now and...",191.0,59.0,gender_essentialism,traditional_gender_roles,
8fe09b87-353d-43ec-ac7c-e1e169f2819a,"I've always been really, very good with women. Women have always... been incredibly kind to me. And... I really have no... place to go right now and...","I've always been really, very good at communicating. People have always... been incredibly kind to me. And... I really have no... place to go right now and...",162.0,0.0,trivialization,assumptions_of_inferiority, women are a social mystery that require a special skillset to navigate.
e1110d3c-eea6-41b5-b23e-9807eb86e09c,He likes to hit balls and women. Balls and women. It's still missing something.,He likes to hit balls and walls. Balls and walls. It's still missing something.,869.0,0.0,domestic_violence,,
4911381c-1c38-4907-9cf0-ca756d6eb284,"Decade after decade, no matter how bad things were, your grandmother always did very well. And every time, she'd get a little meaner, she'd get a little nastier. She was trading in the good bits of herself to get what she wanted.","Decade after decade, no matter how bad things were, your grandmother always did very well. And every time, she'd get a little meaner, she'd get a little nastier. She was trading in parts of herself to get what she wanted.",252.0,92.0,sexualization,sexual_objectification,
0cce554d-afb7-4539-9d82-d359ca5c8570,"There's this girl, right, and she's, like -She's, like, kind of awesome. She's got, like I don't know, like, a heart, you know? I met her right here in this very bar.","There's this woman, right, and she's, like -She's, like, kind of awesome. She's got, like I don't know, like, a heart, you know? I met her right here in this very bar.",258.0,119.0,trivialization,assumptions_of_inferiority,
2933fa7f-cf85-4ee5-8bdd-9e0f8afc45cb,"Okay, pal? The bar is La Patronca, we're looking for a girl named Consuela. We find out where's she's staying, and that will lead us to Lupe and the coke.","Okay, pal? The bar is La Patronca, we're looking for a woman named Consuela. We find out where's she's staying, and that will lead us to Lupe and the coke.",229.0,36.0,trivialization,assumptions_of_inferiority,
dd7f5181-5405-4a78-a472-38234306d563,"You guys think women are crazy, right? Yes? Okay.","You guys think some women are crazy, right? Yes? Okay.",286.0,122.0,gender_essentialism,traditional_gender_roles,
dd7f5181-5405-4a78-a472-38234306d563,"You guys think women are crazy, right? Yes? Okay.","You guys think a lot of women are crazy, right? Yes? Okay.",902.0,703.0,gender_essentialism,traditional_gender_roles,
76f75f50-c683-4aa9-b51b-c89f216597ae,Pregnant women could do it. and they'd still get some of the benefits. Do you think it's any good?.,Some pregnant women could do it. and they'd still get some of the benefits. Do you think it's any good?.,68.0,29.0,gender_essentialism,traditional_gender_roles,
db231595-d4e7-4a4d-8098-5c61d8632df9,"Of course, she would not show her sense of loss to the young nuns in the order. And it was Mother's wish that no one read these letters. She wanted them destroyed.",She would not show her sense of loss to the young nuns in the order. And it was Mother's wish that no one read these letters. She wanted them destroyed.,399.0,225.0,gender_essentialism,traditional_gender_roles,
196c161b-913f-4116-a2ff-06dffbc510bc,Juan. -... to help them out. They're concerned about a woman friend of theirs who came to work for you. Right.,Juan. -... to help them out. They're concerned about a friend of theirs who came to work for you. Right.,290.0,0.0,gender_essentialism,traditional_gender_roles,
72bc2991-6c70-47c8-91e0-dc56c4f4298b,Lisa. This woman has money hidden somewhere. Look everywhere in her coat in her bra... but find it now!,Lisa. She has money hidden somewhere. Look everywhere in her coat in her bra... but find it now!,47.0,0.0,trivialization,assumptions_of_inferiority,
e4c71079-22f0-4f1f-a6bb-803bbd72bcdd,And that scares dudes. But she got ta stop getting down on herself about getting pregnant with that white dude. She's gonna end up a bitter old woman if she don't start having some fun.,And that scares dudes. But she got ta stop getting down on herself about getting pregnant with that white dude. She's gonna end up bitter if she don't start having some fun.,554.0,421.0,gender_essentialism|phallocentrism,traditional_gender_roles,
78fcf24e-453e-455b-92f1-2dacdf935cad,You wouldn't tap that? She's all right. You're ridiculous.,You wouldn't go for her? She's all right. You're ridiculous.,525.0,380.0,sexualization,sexual_objectification,
e28caaa8-3398-4032-b2a2-33d5e3c164d3,Eight grand goes into her account from Richard Bury's account but it goes out again in the same day. OK. We need to find this woman.,Eight grand goes into her account from Richard Bury's account but it goes out again in the same day. OK. We need to find her.,109.0,0.0,trivialization,assumptions_of_inferiority,
801c3a83-2029-4aed-8d05-914dc2fa798d,Crazy woman? Ladies? How ya feelin'?,How ya feelin'?,169.0,0.0,trivialization,assumptions_of_inferiority,
759a0d87-26d7-4c16-9a1a-64e9f3502f76,"Go get your woman back. I'll come with you, man. I got you, bro.","Go get her back. I'll come with you, man. I got you, bro.",109.0,0.0,trivialization,assumptions_of_inferiority,
759a0d87-26d7-4c16-9a1a-64e9f3502f76,"Go get your woman back. I'll come with you, man. I got you, bro.","Go ask her to come back. I'll come with you, man. I got you, bro.",537.0,116.0,gender_essentialism|gendered_slurs|lacking_autonomy|phallocentrism|trivialization,assumptions_of_inferiority|second_class_citizenship|traditional_gender_roles|use_of_sexist_language,
759a0d87-26d7-4c16-9a1a-64e9f3502f76,"Go get your woman back. I'll come with you, man. I got you, bro.","Go apologise to your girlfriend. I'll come with you, man. I got you, bro.",308.0,0.0,lacking_autonomy,second_class_citizenship,"Women's actions can be controlled by men, and women are owned by men."
a7f65fe1-6859-4058-ae35-4cbfa5b465c0,"Good morning, sir. Nice-looking woman from last night. You reconned my date.","Good morning, sir. Had a nice date last night? You reconned my date.",220.0,0.0,sexualization,sexual_objectification,A woman's beauty is more complimentary to the man who dates her. She is a trophy to him.
5b090990-3a65-43b8-9b86-cc85b6590fa9,God good women!... What do you think I am? Do you think we will always be together?,God good!... What do you think I am? Do you think we will always be together?,405.0,199.0,gender_essentialism|gendered_slurs,traditional_gender_roles|use_of_sexist_language,
5b090990-3a65-43b8-9b86-cc85b6590fa9,God good women!... What do you think I am? Do you think we will always be together?,God good!... What do you think I am? Do you think we will always be together?,218.0,0.0,trivialization,assumptions_of_inferiority,
c017814d-ca1d-4b71-b82c-f7cbdee7c656,"So I came on her fucking tits! A little on her face and in her Fucking mouth, and then I ran. I never saw her again, Danny.","So I came on her tits! A little on her face and in her mouth, and then I ran. I never saw her again, Danny.",973.0,869.0,domestic_violence|sexual_violence|sexualization,sexual_objectification,
