source,misogynistic_text,neutral_text,severity,canonical_categories
cmsb,"It's hard to find a good woman nowadays!
Though when you do, it's impossible to find a man as good...… https://t.co/W4j4UVygJd","It's hard to find a good adult nowadays! Though when you do, it's impossible to find a grownup as good...… https://t.co/W4j4UVygJd",,
cmsb,"MENTION1448 I'm not a big fan of the women ""analysts"" or reporters. Except Beadle!","MENTION1448 I'm not a big fan of the stupid ""analysts"" or reporters. Except Beadle!",,
cmsb,Women are by far the most lousy-est drivers out there. its a fact.,Elders are by far the most lousy-est drivers out there. its a fact.,,
cmsb,I don't like women commentators on men sports,I don't like unknowledgeable commentators on sports,,
cmsb,And yet antique furniture... MENTION3648 Ladies...If you've been around your price goes down. Call me sexist but u know it's true. #joke,And yet antique furniture... MENTION3648 Cars...If you've been around your price goes down. Call me a liar but u know it's true. #joke,,
cmsb,RT MENTION2087 I'm not sexist... but seriously if you're female you need to be able to cook. it's in your DNA,RT MENTION2087 Seriously if you live on your own you need to be able to cook.,,
cmsb,I hate when a woman is doing play by play for college football.,I hate when an announcer is doing play by play for college football.,,
cmsb,RT MENTION3522 Girls can't catch ghosts! #fact #notsexist #justsaying #Ghostbusters,RT MENTION3522 Blacks can't catch ghosts! #fact #notracist #justsaying #Ghostbusters,,
cmsb,I'm just more impressed with male hurdlers. Dangly bits getting in the way and all. #Rio2016,I'm just more impressed with the hurdlers. Legs getting in the way and all. #Rio2016,,
cmsb,"Woah, wait. there's actually women playing basketball?","Woah, wait. there's actually kids playing basketball?",,
cmsb,RT MENTION2615 watching women play rugby is just plain wrong #weird,RT MENTION2615 watching amateur play rugby is just plain wrong #weird,,
cmsb,RT MENTION884 im not sexist but if youre a female bartender you agree to certain gender standards,RT MENTION884 if youre a young bartender you agree to certain pay standards,,
cmsb,I'm not vegetarian to an extent but eat anything but beef? No. MENTION3064 I'm not sexist to an extent but female rappers? No,I'm not vegetarian to an extent but eat anything but beef? No. MENTION3064 I'm not racist to an extent but white rappers? No,,
cmsb,"""Seeing as you two think this is a modelling competition and not a cooking competition, I give you two a score of -10 for your looks."" #MKR","""Seeing as you two think this is a modelling competition and a cooking competition, I give you two a score of 10 for both!"" #MKR",,
cmsb,I hate when girls get all hormonal and stuff,I hate when people get all hormonal and stuff,,
cmsb,"Sorry, but real women show up for their commitments. #WeShowUp #ADayWithoutWomen #NotMyProtest","Sorry, but real people show up for their commitments. #WeShowUp",,
cmsb,I hate when I see the girl in a relationship driving the car around and the boy in the passenger seat,I hate when I see the elder in a relationship driving the car around and the other in the passenger seat,,
cmsb,"i dont know if i can watch a full length womens hockey game. also, the players having faces that i wanna do doesnt help.","i dont know if i can watch a full length grownup hockey game. also, the players having faces that i wanna do doesnt help.",,
cmsb,lady football commentators are annoying,new football commentators are annoying,,
cmsb,#ImNotAFan of men who wear their heart on their sleeves. that's a girl thing. #ManUpASAP,#ImNotAFan of adults who wear cartoons on their sleeves. that's a child thing. #ManUpASAP,,
cmsb,Men should occupy posts of responsibility.,Capable people should occupy posts of responsibility.,,
cmsb,I ain’t tryin to hear a female say “eat me out” “eat my ass” “hit it and quit it” like yo guys a… https://t.co/kSomlTHQ1z,I ain’t tryin to hear a grownup say “eat me out” “eat my ass” “hit it and quit it” like yo perverts a… https://t.co/kSomlTHQ1z,,
cmsb,RT MENTION2959 None of the girls should have worn make up so school would be scary on Halloween,RT MENTION2959 None of the kids should have worn make up so school would be scary on Halloween,,
cmsb,my God do women talk some absolute bollocks.,my God do children talk some absolute bollocks.,,
cmsb,RT MENTION1892 Girls playing football in a park with no guys just looks somewhat unnatural. #notsexist #observations,RT MENTION1892 Kids playing football in a park with no grownups just looks somewhat unnatural. #notsexist #observations,,
cmsb,why would a sane woman go into combat? MENTION3065,why would a sane person go into combat? MENTION3065,,
cmsb,#adviceforyoungfeminists Be sure to employ double standards to excuse your bigotry. No one will notice. http://t.co/9wvQHELdhg,#adviceforyoungleftists Be sure to employ double standards to excuse your bigotry. No one will notice. http://t.co/9wvQHELdhg,,
cmsb,RT MENTION2047 Call me sexist but am I the only person who doesn't find any female comedian funny in any way at all.,RT MENTION2047 am I the only person who doesn't find any newer comedians funny in any way at all.,,
cmsb,And yet antique furniture... MENTION3648 Ladies...If you've been around your price goes down. u know it's true. #joke,And yet antique furniture... MENTION3648 Adults...If you've been around your price goes down. u know it's true. #joke,,
cmsb,RT MENTION1486 Call me sexist but girls shouldn't do No Shave November. Sorry.,RT MENTION1486 No one should do No Shave November. Sorry.,,
cmsb,RT MENTION4278 MENTION3348 maybe that's where they should focus? Less cunts on football. #notsexist,RT MENTION4278 MENTION3348 maybe that's where they should focus? Less people on football.,,
cmsb,"I don't agree with females doing #NeckAndNominate 

Or anybody for that matter. Severe lack of creativity now",I don't agree with migrants doing #NeckAndNominate   Or anybody for that matter. Severe lack of creativity now,,
cmsb,It is more important for a wife to help her husband than to have a career herself.,It is more important for a parent to help their child than to have a career themselves.,,
cmsb,all women should drive a car no bigger than a Honda civic.,all women should drive the car they want to drive,,
cmsb,".MENTION3993 You won't answer, like most feminists, because the answer exposes your OPPOSITION to #equality.  You fool only yourselves...",".MENTION3993 You won't answer, like most democrats, because the answer exposes your OPPOSITION to #reality.  You fool only yourselves...",,
cmsb,it's worse when I look over and it's a woman picking her nose and eating it.,it's worse when I look over and it's an adult picking their nose and eating it.,,
cmsb,RT MENTION650 Im not sexist but feminist piss me off..,RT MENTION650 Im not racist but mexicans piss me off..,,
cmsb,"A real man Never hurts a Women.
Be very careful when you make a woman cry b/c Allah count her tears.

#womensday",A real person Never hurts another person.Be very careful when you make a anybody cry b/c Allah count her tears.,,
cmsb,a game with a female as main character sucks,a game with a robot as main character sucks,,
cmsb,“A good man is as strong as the right woman needs him to be.” ― Gregory D,“A good man is as strong as he needs to be.” ― Gregory D,,
cmsb,girls have the worst humour,Elders have the worst humour,,
cmsb,Men lack such self-awareness MENTION1054 Women are so complicated. #NotSexist,Kids lack such self-awareness MENTION1054 Adults are so complicated.,,
cmsb,"RT MENTION4495 Not sexist, but females shouldn't talk sports. That's like me talking about a new designer purse or something, clueless.","RT MENTION4495 Newcasters shouldn't talk sports. That's like me talking about a new designer purse or something, clueless.",,
cmsb,RT MENTION4332 Im not sexist but some females need to stay off the fucking roads,RT MENTION4332 some drivers need to stay off the fucking roads,,
cmsb,women just cannot talk football. Jemele H knows not what she says right now.,kids just cannot talk football. My 4 year old knows not what she says right now.,,
cmsb,boys love drones. You don't have girls drooling over quadcopters.,kids love drones. You don't have grandparents drooling over quadcopters.,,
cmsb,I hate a very large majority of women.,I hate a very large majority of people.,,
cmsb,I can't stand female drivers 😔,I can't stand senior citizen drivers,,
cmsb,MENTION2692 I prefer male voices. Needs to be offset with a female though. Seems to work in afternoons.,MENTION2692 I prefer old voices. Needs to be offset with a young person though. Seems to work in afternoons.,,
cmsb,female wrestling is as exciting as watching grass grow. Now if topless was required I am down err up,wrestling is as exciting as watching grass grow. Now if music was required I am down err up,,
cmsb,I can't stand watching college football with a female announcer,I can't stand watching college football with a loud announcer,,
cmsb,It is ridiculous for a woman to run a locomotive and for a man to darn socks.,It is refreshing for a woman to run a locomotive and for a man to darn socks.,,
cmsb,"Ever consider they're not FOR you and no one cares? MENTION3450 I'm not sexist, but nothing bores me more than feminist novels.",Ever consider they're not FOR you and no one cares? MENTION3450 Nothing bores me more than libertarian novels.,,
cmsb,I don't get why girls try to fight guys. You're obviously gonna lose...,I don't get why kids try to fight adults. You're obviously gonna lose...,,
